FlightDate,DayOfWeek,WeekOfYear,DaysToFlight,Class,AvailableCapacity,CASKValue,TargetRevenue,IsHoliday,priceCompetitor2,priceCompetitor2,priceCompetitor3,Price
43257,4,23,2,82,113,0.026050325,691,0,18,0,21.48,43.12149643
43257,4,23,0,79,87,0.026050325,691,0,0,0,0,47.85109215
43259,6,23,57,82,180,0.026050325,691,0,17.99,80,22.09,49.09301341
43259,6,23,51,82,177,0.026050325,691,0,17.8,0,21.68,47.51444654
43259,6,23,38,82,171,0.026050325,691,0,18.05,0,21.98,45.30619345
43259,6,23,23,82,149,0.026050325,691,0,41.65,0,21.16,43.73788378
43259,6,23,21,82,145,0.026050325,691,0,41.65,0,21.16,39.10320614
43259,6,23,12,82,128,0.026050325,691,0,18,0,21.24,39.10340495
43259,6,23,10,79,126,0.026050325,691,0,18,0,21.24,41.57394153
43259,6,23,8,82,119,0.026050325,691,0,18,0,21.24,43.80420441
43259,6,23,1,79,83,0.026050325,691,0,151.57,0,21.48,48.79194105
43264,4,24,61,82,180,0.026050325,691,0,18.04,80,15.85,47.67908837
43264,4,24,56,82,179,0.026050325,691,0,18.04,80,15.85,45.5773518
43264,4,24,51,82,177,0.026050325,691,0,17.8,65,15.78,42.51153346
43264,4,24,28,82,161,0.026050325,691,0,17.84,58,21.97,41.91391075
43264,4,24,24,82,150,0.026050325,691,0,17.79,58,15.56,38.24111153
43264,4,24,23,82,149,0.026050325,691,0,17.79,58,15.56,40.08742356
43264,4,24,21,82,140,0.026050325,691,0,17.79,58,15.56,42.27464578
43264,4,24,18,82,133,0.026050325,691,0,18.03,58,14.86,43.86221618
43264,4,24,13,79,129,0.026050325,691,0,17.41,65,15.04,45.3136354
43264,4,24,7,82,122,0.026050325,691,0,0,65,15.04,44.96191682
43264,4,24,6,82,117,0.026050325,691,0,17.93,65,21.6,44.63275851
43264,4,24,4,82,105,0.026050325,691,0,17.93,65,21.6,44.46522795
43264,4,24,3,82,94,0.026050325,691,0,17.93,65,21.6,45.01779911
43264,4,24,2,82,91,0.026050325,691,0,17.93,65,21.6,43.88618307
43264,4,24,1,82,84,0.026050325,691,0,17.93,65,21.6,44.56891605
43275,1,26,61,88,180,0.026050325,691,0,41.69,150,26.86,50.42367982
43275,1,26,58,88,176,0.026050325,691,0,41.69,150,26.86,56.40054546
43275,1,26,57,88,173,0.026050325,691,0,41.69,150,26.86,63.79080647
43275,1,26,55,88,171,0.026050325,691,0,92.41,120,21.98,71.43766675
43275,1,26,54,71,168,0.026050325,691,0,92.41,120,21.98,78.41676702
43275,1,26,17,88,141,0.026050325,691,0,17.41,90,21.6,75.41677248
43275,1,26,13,79,133,0.026050325,691,0,17.71,90,21.6,70.54177406
43275,1,26,12,79,131,0.026050325,691,0,17.71,90,21.6,64.49124196
43275,1,26,10,79,124,0.026050325,691,0,17.71,90,21.6,59.18053897
43275,1,26,8,88,109,0.026050325,691,0,17.71,90,21.6,54.114912
43275,1,26,7,88,105,0.026050325,691,0,17.71,90,21.6,55.04994237
43275,1,26,6,88,102,0.026050325,691,0,42.34,90,21.6,58.53959589
43275,1,26,5,71,97,0.026050325,691,0,123.57,90,21.6,61.61215879
43275,1,26,3,71,86,0.026050325,691,0,123.57,90,21.6,64.95359384
43276,2,26,41,82,169,0.026050325,691,0,17.79,0,21.18,62.14344393
43276,2,26,40,82,165,0.026050325,691,0,17.79,0,21.18,58.97882635
43276,2,26,34,79,160,0.026050325,691,0,0,0,21.24,54.35755735
43276,2,26,33,79,158,0.026050325,691,0,18.03,0,21.24,49.87997186
43276,2,26,17,79,135,0.026050325,691,0,119.24,0,21.48,44.40717862
43276,2,26,11,82,127,0.026050325,691,0,117.95,0,21.6,44.92531195
43276,2,26,3,79,65,0.026050325,691,0,121.84,0,22.68,47.97403693
43276,2,26,2,88,62,0.026050325,691,0,121.84,0,22.68,51.9390073
43276,2,26,2,79,59,0.026050325,691,0,121.84,0,22.68,55.47994048
43276,2,26,1,79,55,0.026050325,691,0,94.62,0,22.68,58.6113039
43277,3,26,50,82,180,0.026050325,691,0,17.78,80,21.98,58.71595176
43277,3,26,39,82,178,0.026050325,691,0,17.79,65,21.16,55.818119
43277,3,26,38,82,177,0.026050325,691,0,17.79,65,21.16,52.12991164
43277,3,26,25,82,174,0.026050325,691,0,17.41,65,15.04,48.14041303
43277,3,26,24,82,169,0.026050325,691,0,17.41,65,15.04,44.18949731
43277,3,26,14,82,163,0.026050325,691,0,17.71,65,15.12,42.5103774
43277,3,26,13,82,160,0.026050325,691,0,17.71,65,21.6,41.264645
43277,3,26,11,82,155,0.026050325,691,0,17.71,65,21.6,39.54209161
43277,3,26,10,82,150,0.026050325,691,0,17.71,65,21.6,38.40032774
43277,3,26,8,82,144,0.026050325,691,0,17.71,65,21.6,37.56064042
43277,3,26,7,82,133,0.026050325,691,0,17.71,65,21.6,37.10287279
43277,3,26,6,82,121,0.026050325,691,0,42.99,65,21.6,37.06861492
43277,3,26,5,82,117,0.026050325,691,0,42.99,65,21.6,38.36841756
43277,3,26,4,82,103,0.026050325,691,0,42.99,65,21.6,41.37175807
43277,3,26,3,82,101,0.026050325,691,0,42.99,65,21.6,43.83232046
43277,3,26,1,82,61,0.026050325,691,0,42.99,65,21.6,46.31706305
43277,3,26,0,82,55,0.026050325,691,0,0,65,0,46.87411363
43279,5,26,56,82,180,0.026050325,691,0,0,65,21.98,46.49947807
43279,5,26,42,82,176,0.026050325,691,0,18.01,65,16.22,42.73309235
43279,5,26,38,82,174,0.026050325,691,0,17.79,65,21.16,40.76799578
43279,5,26,29,82,169,0.026050325,691,0,17.63,65,21.24,40.01908948
43279,5,26,27,82,164,0.026050325,691,0,17.41,65,21.48,39.84268543
43279,5,26,24,82,158,0.026050325,691,0,17.41,65,21.48,40.20687593
43279,5,26,23,82,157,0.026050325,691,0,17.41,65,21.48,42.60443601
43279,5,26,16,82,152,0.026050325,691,0,117.95,65,21.6,43.80371368
43279,5,26,12,82,144,0.026050325,691,0,18.14,65,21.6,42.66469611
43279,5,26,11,82,139,0.026050325,691,0,18.14,65,21.6,42.58255181
43279,5,26,10,82,136,0.026050325,691,0,18.14,65,21.6,40.84132593
43279,5,26,7,82,118,0.026050325,691,0,18.14,65,21.6,39.69146963
43279,5,26,2,82,77,0.026050325,691,0,121.62,65,21.6,40.28581016
43279,5,26,1,82,63,0.026050325,691,0,121.62,65,21.6,42.10067608
43279,5,26,0,82,53,0.026050325,691,0,121.62,65,0,42.91108288
43280,6,26,51,82,174,0.026050325,691,0,17.78,0,22.11,44.92242517
43280,6,26,26,82,170,0.026050325,691,0,116.95,0,26.85,45.35695197
43280,6,26,24,82,166,0.026050325,691,0,116.95,0,26.85,43.41451179
43280,6,26,22,82,158,0.026050325,691,0,116.95,0,26.85,41.74677429
43280,6,26,21,82,154,0.026050325,691,0,116.95,0,26.85,41.57750657
43280,6,26,20,82,153,0.026050325,691,0,119.24,0,21.6,41.46825235
43280,6,26,19,82,151,0.026050325,691,0,119.24,0,21.6,42.20468975
43280,6,26,17,82,144,0.026050325,691,0,119.24,0,21.6,43.72968189
43280,6,26,15,82,143,0.026050325,691,0,119.24,0,21.6,45.68000384
43280,6,26,13,82,134,0.026050325,691,0,158.13,0,21.6,45.27387679
43280,6,26,9,82,112,0.026050325,691,0,158.13,0,21.6,45.1249426
43280,6,26,5,82,97,0.026050325,691,0,123.35,0,21.6,45.81447868
43280,6,26,3,79,77,0.026050325,691,0,123.35,0,21.6,47.96854914
43280,6,26,2,79,70,0.026050325,691,0,123.35,0,21.6,50.69753865
43281,7,26,45,82,174,0.026050325,691,0,17.84,0,21.63,51.27307483
43281,7,26,40,82,173,0.026050325,691,0,17.79,0,21.92,51.4732597
43281,7,26,27,82,164,0.026050325,691,0,235.63,0,35.64,49.78724858
43281,7,26,26,82,159,0.026050325,691,0,235.63,0,35.64,47.29301306
43281,7,26,19,79,130,0.026050325,691,0,117.95,0,21.6,46.08728309
43281,7,26,18,79,129,0.026050325,691,0,117.95,0,21.6,46.48436397
43281,7,26,14,79,117,0.026050325,691,0,117.95,0,21.6,47.56675501
43281,7,26,13,79,115,0.026050325,691,0,124.43,0,27,50.68906795
43281,7,26,8,88,83,0.026050325,691,0,124.43,0,27,53.40533872
43281,7,26,6,88,73,0.026050325,691,0,157.7,0,27,55.38266478
43281,7,26,5,71,70,0.026050325,691,0,124.43,0,27,61.26794402
43281,7,26,5,88,68,0.026050325,691,0,124.43,0,27,65.41862777
43281,7,26,4,85,63,0.026050325,691,0,124.43,0,27,74.32899433
43281,7,26,1,85,50,0.026050325,691,0,0,0,27,84.63817108
43282,1,27,52,88,180,0.025596986,5606,0,41.91,90,22.11,86.25618999
43282,1,27,50,71,177,0.025596986,5606,0,41.91,90,22.11,84.76791658
43282,1,27,50,88,175,0.025596986,5606,0,41.91,90,22.11,82.00025089
43282,1,27,28,79,169,0.025596986,5606,0,42.02,90,31.86,73.97520827
43282,1,27,27,79,168,0.025596986,5606,0,192.2,90,26.85,63.97558608
43282,1,27,26,88,157,0.025596986,5606,0,192.2,90,26.85,61.58021065
43282,1,27,24,88,152,0.025596986,5606,0,192.2,90,26.85,62.20321763
43282,1,27,23,88,149,0.025596986,5606,0,192.2,90,26.85,65.57475209
43282,1,27,19,88,144,0.025596986,5606,0,117.95,90,21.6,67.08602284
43282,1,27,18,88,142,0.025596986,5606,0,117.95,90,21.6,69.63155227
43282,1,27,17,88,138,0.025596986,5606,0,117.95,90,21.6,71.89449972
43282,1,27,15,88,134,0.025596986,5606,0,117.95,90,21.6,71.076896
43282,1,27,11,71,121,0.025596986,5606,0,121.84,90,21.6,71.17198589
43282,1,27,11,88,116,0.025596986,5606,0,121.84,90,21.6,72.67926527
43282,1,27,10,88,112,0.025596986,5606,0,121.84,90,21.6,71.99583156
43282,1,27,9,71,111,0.025596986,5606,0,121.84,90,21.6,71.97406989
43282,1,27,8,71,104,0.025596986,5606,0,121.84,90,21.6,71.85282538
43282,1,27,7,71,102,0.025596986,5606,0,121.84,90,21.6,72.56875466
43282,1,27,6,71,99,0.025596986,5606,0,121.62,90,32.4,72.1419936
43282,1,27,5,88,97,0.025596986,5606,0,121.62,90,32.4,72.61467686
43282,1,27,5,71,96,0.025596986,5606,0,121.62,90,32.4,71.51809676
43282,1,27,4,71,94,0.025596986,5606,0,121.62,90,32.4,74.03305649
43282,1,27,3,71,86,0.025596986,5606,0,121.62,90,32.4,74.19007358
43282,1,27,2,88,79,0.025596986,5606,0,123.35,90,32.4,73.93068618
43282,1,27,1,88,53,0.025596986,5606,0,123.35,90,32.4,73.76884828
43282,1,27,0,79,52,0.025596986,5606,0,123.35,90,0,72.29820039
43293,5,28,60,82,180,0.025596986,5606,0,17.84,80,21.63,65.30518416
43293,5,28,34,82,162,0.025596986,5606,0,17.71,80,21.6,58.74132268
43293,5,28,28,82,153,0.025596986,5606,0,17.71,80,21.6,54.38105342
43293,5,28,20,79,128,0.025596986,5606,0,42.34,80,16.2,51.31746224
43293,5,28,18,79,125,0.025596986,5606,0,42.34,80,16.2,50.32118706
43293,5,28,15,79,122,0.025596986,5606,0,42.34,80,16.2,52.02908497
43293,5,28,13,79,116,0.025596986,5606,0,0,80,16.2,53.82306416
43293,5,28,7,82,99,0.025596986,5606,0,41.47,80,16.2,53.87856586
43293,5,28,6,82,96,0.025596986,5606,0,41.26,80,21.6,51.65599762
43293,5,28,5,82,93,0.025596986,5606,0,41.26,80,21.6,50.73423678
43294,6,28,49,79,180,0.025596986,5606,0,17.79,0,21.36,47.8446483
43294,6,28,29,82,168,0.025596986,5606,0,153.16,0,21.6,43.65677053
43294,6,28,28,82,166,0.025596986,5606,0,153.16,0,21.6,40.16167947
43294,6,28,23,82,160,0.025596986,5606,0,124.43,0,21.6,37.86622122
43294,6,28,17,82,135,0.025596986,5606,0,42.34,0,21.6,36.50336303
43294,6,28,16,79,134,0.025596986,5606,0,42.34,0,21.6,38.70098383
43294,6,28,15,79,123,0.025596986,5606,0,64.37,0,21.6,42.2006939
43294,6,28,14,88,117,0.025596986,5606,0,0,0,21.6,46.17037161
43294,6,28,11,79,111,0.025596986,5606,0,41.47,0,21.6,49.28885628
43294,6,28,8,79,104,0.025596986,5606,0,41.47,0,21.6,52.00651174
43294,6,28,7,79,99,0.025596986,5606,0,41.47,0,21.6,53.90454334
43294,6,28,3,82,82,0.025596986,5606,0,121.62,0,21.6,55.11423995
43294,6,28,2,82,81,0.025596986,5606,0,121.62,0,21.6,54.41273215
43299,4,29,58,82,180,0.025596986,5606,0,17.79,65,21.16,52.84162726
43299,4,29,28,82,172,0.025596986,5606,0,17.71,65,21.6,49.88996696
43299,4,29,27,82,168,0.025596986,5606,0,42.34,65,21.6,46.97635212
43299,4,29,26,79,167,0.025596986,5606,0,42.34,65,21.6,45.23952506
43299,4,29,20,79,153,0.025596986,5606,0,41.47,80,16.2,45.79685466
43299,4,29,14,82,145,0.025596986,5606,0,41.47,80,16.2,46.86724197
43299,4,29,13,82,144,0.025596986,5606,0,41.26,80,21.6,47.37022888
43299,4,29,9,82,130,0.025596986,5606,0,41.26,80,21.6,47.46816135
43299,4,29,7,82,126,0.025596986,5606,0,41.26,80,21.6,47.98604674
43299,4,29,5,82,116,0.025596986,5606,0,43.2,80,22.68,46.61599573
43299,4,29,1,82,96,0.025596986,5606,0,43.2,80,22.68,46.6161207
43299,4,29,0,82,80,0.025596986,5606,0,0,80,0,46.72639292
43302,7,29,51,88,180,0.025596986,5606,0,120.95,0,21.24,51.64817938
43302,7,29,50,88,179,0.025596986,5606,0,120.95,0,21.24,55.39412524
43302,7,29,44,88,177,0.025596986,5606,0,116.95,0,21.6,57.86851304
43302,7,29,32,88,164,0.025596986,5606,0,42.34,0,16.2,59.90655151
43302,7,29,30,88,162,0.025596986,5606,0,42.34,0,16.2,62.43062959
43302,7,29,27,88,160,0.025596986,5606,0,42.34,0,21.6,60.56826331
43302,7,29,22,88,152,0.025596986,5606,0,0,0,21.6,58.43939703
43302,7,29,21,88,149,0.025596986,5606,0,0,0,21.6,58.11640788
43302,7,29,16,79,136,0.025596986,5606,0,119.46,0,16.2,57.95860157
43302,7,29,15,82,133,0.025596986,5606,0,119.46,0,16.2,55.29191077
43302,7,29,13,82,126,0.025596986,5606,0,0,0,21.6,52.11528771
43302,7,29,12,82,123,0.025596986,5606,0,0,0,21.6,49.29516103
43302,7,29,12,79,118,0.025596986,5606,0,0,0,21.6,46.93012948
43302,7,29,10,82,115,0.025596986,5606,0,118.81,0,21.6,44.9937015
43302,7,29,9,82,114,0.025596986,5606,0,118.81,0,21.6,44.47373837
43302,7,29,8,82,110,0.025596986,5606,0,118.81,0,21.6,44.89472864
43302,7,29,4,82,92,0.025596986,5606,0,43.85,0,22.68,45.81573433
43302,7,29,2,79,82,0.025596986,5606,0,43.85,0,22.68,49.06047138
43302,7,29,1,79,70,0.025596986,5606,0,43.85,0,22.68,51.98917015
43302,7,29,0,79,62,0.025596986,5606,0,44.07,0,0,55.62252331
43303,1,30,54,71,179,0.025596986,5606,0,118.02,150,30.44,63.25195974
43303,1,30,53,71,178,0.025596986,5606,0,118.02,150,30.44,70.28452375
43303,1,30,49,71,177,0.025596986,5606,0,118.02,150,30.44,75.28520267
43303,1,30,46,71,175,0.025596986,5606,0,116.95,120,30.24,80.39437352
43303,1,30,38,71,171,0.025596986,5606,0,117.95,120,21.6,83.58276191
43303,1,30,34,71,166,0.025596986,5606,0,42.34,120,28.08,80.14580966
43303,1,30,33,71,164,0.025596986,5606,0,42.34,120,28.08,76.77307637
43303,1,30,30,88,161,0.025596986,5606,0,42.34,120,28.08,73.78207666
43303,1,30,27,88,155,0.025596986,5606,0,63.94,120,15.12,69.34253351
43303,1,30,23,88,148,0.025596986,5606,0,41.91,120,15.12,67.36966228
43303,1,30,21,88,143,0.025596986,5606,0,41.91,120,15.12,67.15485678
43303,1,30,4,79,98,0.025596986,5606,0,43.85,75,22.68,64.41456483
43303,1,30,1,82,60,0.025596986,5606,0,43.85,75,22.68,59.40870987
43303,1,30,0,82,54,0.025596986,5606,0,0,75,0,55.83670104
43304,2,30,56,88,180,0.025596986,5606,0,42.01,0,16.51,53.55046727
43304,2,30,55,88,175,0.025596986,5606,0,40.63,0,21.49,52.84072767
43304,2,30,49,88,165,0.025596986,5606,0,40.63,0,21.49,55.36501765
43304,2,30,38,88,162,0.025596986,5606,0,153.38,0,21.6,60.39504221
43304,2,30,37,88,161,0.025596986,5606,0,153.38,0,21.6,64.88787386
43304,2,30,22,88,155,0.025596986,5606,0,41.47,0,21.6,65.0168157
43304,2,30,21,88,151,0.025596986,5606,0,41.47,0,21.6,63.85983472
43304,2,30,19,79,140,0.025596986,5606,0,42.12,0,21.6,61.74080103
43304,2,30,17,79,130,0.025596986,5606,0,42.12,0,21.6,57.35948412
43304,2,30,12,79,127,0.025596986,5606,0,118.81,0,21.6,55.85230885
43304,2,30,6,82,113,0.025596986,5606,0,66.97,0,22.68,56.1473758
43304,2,30,5,82,109,0.025596986,5606,0,66.97,0,22.68,54.28479132
43304,2,30,4,82,97,0.025596986,5606,0,66.97,0,22.68,52.43646268
43304,2,30,3,82,92,0.025596986,5606,0,66.97,0,22.68,51.20295531
43304,2,30,2,82,84,0.025596986,5606,0,66.97,0,22.68,48.47903772
43304,2,30,1,82,65,0.025596986,5606,0,66.97,0,22.68,46.41782
43305,3,30,56,71,180,0.025596986,5606,0,42.01,80,21.92,54.00960827
43305,3,30,42,79,179,0.025596986,5606,0,117.95,80,21.6,56.76031763
43305,3,30,41,79,177,0.025596986,5606,0,41.04,80,21.6,60.00311449
43305,3,30,38,79,174,0.025596986,5606,0,41.04,80,21.6,60.51829317
43305,3,30,33,79,167,0.025596986,5606,0,42.77,80,21.6,60.85016439
43305,3,30,26,79,156,0.025596986,5606,0,41.47,80,16.2,55.20841956
43305,3,30,25,79,152,0.025596986,5606,0,41.47,80,16.2,53.84042338
43305,3,30,8,82,120,0.025596986,5606,0,163.75,80,22.68,51.31064395
43305,3,30,5,82,104,0.025596986,5606,0,206.74,65,22.68,50.396879
43305,3,30,4,82,99,0.025596986,5606,0,206.74,65,22.68,50.62513717
43305,3,30,3,82,89,0.025596986,5606,0,206.74,65,22.68,48.98788142
43305,3,30,2,82,74,0.025596986,5606,0,206.74,65,22.68,47.64662969
43305,3,30,1,82,69,0.025596986,5606,0,206.74,65,22.68,47.9432966
43305,3,30,0,82,52,0.025596986,5606,0,206.74,65,22.68,48.15425717
43306,4,30,54,88,180,0.025596986,5606,0,42.24,110,30.24,47.03615464
43306,4,30,53,88,172,0.025596986,5606,0,42.24,110,30.24,45.75336777
43306,4,30,46,79,168,0.025596986,5606,0,62.43,80,32.4,47.77173462
43306,4,30,43,79,162,0.025596986,5606,0,62.43,80,32.4,50.53911101
43306,4,30,42,79,161,0.025596986,5606,0,0,80,32.4,52.6786201
43306,4,30,38,88,153,0.025596986,5606,0,42.34,80,31.32,57.37333745
43306,4,30,31,88,146,0.025596986,5606,0,64.37,80,33.48,62.08670837
43306,4,30,15,71,130,0.025596986,5606,0,118.81,80,21.6,63.56352823
43306,4,30,12,71,126,0.025596986,5606,0,124.43,65,22.68,64.64521895
43306,4,30,11,88,123,0.025596986,5606,0,124.43,65,22.68,67.55990165
43306,4,30,11,79,120,0.025596986,5606,0,124.43,65,22.68,66.10408445
43306,4,30,9,79,113,0.025596986,5606,0,124.43,65,22.68,63.98527651
43306,4,30,8,79,109,0.025596986,5606,0,124.43,65,22.68,62.98439499
43306,4,30,6,82,105,0.025596986,5606,0,163.1,65,22.68,59.83441896
43306,4,30,5,82,97,0.025596986,5606,0,163.1,65,22.68,54.67962835
43306,4,30,4,82,94,0.025596986,5606,0,163.1,65,22.68,51.89673435
43306,4,30,3,82,84,0.025596986,5606,0,163.1,65,22.68,49.62232691
43306,4,30,2,82,82,0.025596986,5606,0,163.1,65,22.68,46.64536053
43306,4,30,1,82,69,0.025596986,5606,0,163.1,65,22.68,45.62270311
43306,4,30,0,82,43,0.025596986,5606,0,163.1,65,0,46.21737238
43307,5,30,50,85,180,0.025596986,5606,0,0,170,119.89,57.42021578
43307,5,30,48,88,178,0.025596986,5606,0,62.43,140,32.4,64.9344732
43307,5,30,47,88,177,0.025596986,5606,0,62.43,140,32.4,71.15370318
43307,5,30,44,88,165,0.025596986,5606,0,62.43,140,32.4,75.89543269
43307,5,30,43,71,163,0.025596986,5606,0,62.43,140,32.4,82.20390736
43307,5,30,38,85,156,0.025596986,5606,0,43.2,140,27,75.85158215
43307,5,30,32,71,152,0.025596986,5606,0,42.34,140,33.48,75.05972623
43307,5,30,31,71,151,0.025596986,5606,0,42.34,140,33.48,74.06915792
43307,5,30,25,88,138,0.025596986,5606,0,41.47,140,31.32,73.56907585
43307,5,30,24,71,137,0.025596986,5606,0,41.47,140,31.32,72.72359344
43307,5,30,21,71,129,0.025596986,5606,0,41.47,140,31.32,74.29063178
43307,5,30,20,88,127,0.025596986,5606,0,42.34,80,27,72.59172405
43307,5,30,17,88,113,0.025596986,5606,0,42.34,80,27,71.75845073
43307,5,30,11,88,112,0.025596986,5606,0,125.51,110,16.2,71.72003683
43307,5,30,10,88,109,0.025596986,5606,0,125.51,110,16.2,68.56621518
43307,5,30,7,79,91,0.025596986,5606,0,125.51,110,16.2,64.92821494
43308,6,30,29,71,155,0.025596986,5606,0,64.37,0,60.48,64.43916457
43308,6,30,28,71,148,0.025596986,5606,0,0,0,60.48,66.62069944
43308,6,30,25,85,146,0.025596986,5606,0,63.29,0,58.32,71.40506436
43308,6,30,20,71,141,0.025596986,5606,0,118.81,0,32.4,76.56329918
43308,6,30,16,71,129,0.025596986,5606,0,118.81,0,32.4,81.54426459
43308,6,30,14,71,127,0.025596986,5606,0,118.81,0,32.4,84.3721763
43308,6,30,12,71,122,0.025596986,5606,0,126.16,0,34.56,83.96393871
43308,6,30,10,88,115,0.025596986,5606,0,126.16,0,34.56,79.26328097
43308,6,30,8,79,105,0.025596986,5606,0,126.16,0,34.56,74.59464138
43308,6,30,7,79,89,0.025596986,5606,0,126.16,0,34.56,69.46136336
43308,6,30,5,79,73,0.025596986,5606,0,124.65,0,113.41,65.51083254
43308,6,30,4,88,54,0.025596986,5606,0,124.65,0,113.41,64.74259174
43308,6,30,3,88,48,0.025596986,5606,0,124.65,0,113.41,65.57388096
43308,6,30,2,71,33,0.025596986,5606,0,0,0,0,70.21235415
43308,6,30,1,71,19,0.025596986,5606,0,0,0,0,75.35463293
43308,6,30,1,85,16,0.025596986,5606,0,0,0,0,81.69279144
43309,7,30,58,86,180,0.025596986,5606,0,120.95,0,57.62,85.27893582
43309,7,30,49,69,176,0.025596986,5606,0,116.95,0,108.51,91.6893861
43309,7,30,46,69,175,0.025596986,5606,0,117.95,0,116.65,98.91187601
43309,7,30,45,69,171,0.025596986,5606,0,117.95,0,116.65,102.5821366
43309,7,30,42,69,168,0.025596986,5606,0,117.95,0,116.65,104.4764859
43309,7,30,38,80,164,0.025596986,5606,0,121.84,0,119.89,107.4730579
43309,7,30,37,85,159,0.025596986,5606,0,121.84,0,119.89,108.0559427
43309,7,30,31,85,149,0.025596986,5606,0,94.4,0,110.17,104.2422974
43309,7,30,30,85,148,0.025596986,5606,0,94.4,0,110.17,102.7544669
43309,7,30,27,85,142,0.025596986,5606,0,119.46,0,59.4,103.3749907
43309,7,30,26,69,141,0.025596986,5606,0,119.46,0,59.4,102.8085531
43309,7,30,26,85,140,0.025596986,5606,0,119.46,0,59.4,101.9358326
43309,7,30,24,69,133,0.025596986,5606,0,119.46,0,59.4,102.8838589
43309,7,30,22,69,128,0.025596986,5606,0,119.46,0,59.4,107.0693884
43309,7,30,21,69,126,0.025596986,5606,0,119.46,0,59.4,109.2481662
43309,7,30,19,69,124,0.025596986,5606,0,0,0,34.56,112.8846948
43309,7,30,18,69,123,0.025596986,5606,0,118.81,0,34.56,114.5332419
43309,7,30,17,69,119,0.025596986,5606,0,118.81,0,34.56,115.9723407
43309,7,30,14,85,118,0.025596986,5606,0,118.81,0,34.56,113.6973124
43309,7,30,13,85,117,0.025596986,5606,0,126.81,0,34.56,113.7127258
43309,7,30,12,85,115,0.025596986,5606,0,126.81,0,34.56,110.757895
43309,7,30,11,85,114,0.025596986,5606,0,126.81,0,34.56,108.0014429
43309,7,30,8,71,100,0.025596986,5606,0,126.81,0,34.56,102.2799578
43309,7,30,7,71,97,0.025596986,5606,0,126.81,0,34.56,97.70140122
43309,7,30,5,71,91,0.025596986,5606,0,124.65,0,60.48,91.90317695
43309,7,30,4,71,86,0.025596986,5606,0,124.65,0,60.48,87.83505291
43309,7,30,3,71,72,0.025596986,5606,0,124.65,0,0,86.77886949
43309,7,30,2,71,64,0.025596986,5606,0,0,0,0,85.62953025
43309,7,30,2,85,45,0.025596986,5606,0,0,0,0,87.09764272
43310,1,31,50,80,180,0.025596986,5606,0,116.95,210,106.93,91.27695086
43310,1,31,49,80,178,0.025596986,5606,0,116.95,210,106.93,99.34530234
43310,1,31,48,80,175,0.025596986,5606,0,117.95,210,106.93,102.9754035
43310,1,31,47,80,170,0.025596986,5606,0,117.95,210,106.93,109.9757003
43310,1,31,41,86,165,0.025596986,5606,0,121.84,210,110.17,115.887923
43310,1,31,32,69,163,0.025596986,5606,0,120.76,210,110.17,116.7656094
43310,1,31,29,69,151,0.025596986,5606,0,120.76,210,110.17,114.2957813
43310,1,31,27,80,150,0.025596986,5606,0,119.46,210,109.09,117.3294869
43310,1,31,25,80,144,0.025596986,5606,0,119.46,210,109.09,120.5630554
43310,1,31,22,69,142,0.025596986,5606,0,119.46,210,109.09,119.1936986
43310,1,31,21,69,138,0.025596986,5606,0,0,210,109.09,120.5634399
43310,1,31,20,69,137,0.025596986,5606,0,0,210,58.32,120.6998354
43310,1,31,18,69,135,0.025596986,5606,0,159.86,210,58.32,118.6527461
43310,1,31,18,71,134,0.025596986,5606,0,159.86,210,58.32,113.481393
43310,1,31,16,85,121,0.025596986,5606,0,159.86,210,58.32,109.5767684
43310,1,31,13,85,109,0.025596986,5606,0,162.88,210,34.56,106.0786889
43310,1,31,12,85,106,0.025596986,5606,0,162.88,210,34.56,103.9638911
43310,1,31,10,85,98,0.025596986,5606,0,162.88,210,34.56,102.3505597
43310,1,31,9,85,94,0.025596986,5606,0,162.88,210,34.56,102.4212108
43310,1,31,9,69,92,0.025596986,5606,0,162.88,210,34.56,106.3587537
43310,1,31,8,69,91,0.025596986,5606,0,162.88,210,34.56,109.9663818
43310,1,31,6,69,86,0.025596986,5606,0,124.65,210,0,112.6049219
43310,1,31,4,69,74,0.025596986,5606,0,0,210,0,115.314191
43310,1,31,4,80,62,0.025596986,5606,0,0,210,0,121.5649093
43310,1,31,3,80,59,0.025596986,5606,0,0,210,0,125.129736
43310,1,31,2,80,55,0.025596986,5606,0,0,210,0,126.9641276
43310,1,31,1,80,34,0.025596986,5606,0,0,210,0,128.4987483
43310,1,31,0,69,29,0.025596986,5606,0,0,210,0,125.0209837
43310,1,31,0,85,24,0.025596986,5606,0,0,210,0,118.728367
43311,2,31,56,84,180,0.025596986,5606,0,116.95,0,109.64,118.8204132
43311,2,31,48,80,178,0.025596986,5606,0,117.95,0,119.89,118.9289075
43311,2,31,46,80,177,0.025596986,5606,0,117.95,0,119.89,120.6695867
43311,2,31,45,80,174,0.025596986,5606,0,117.95,0,119.89,122.0440617
43311,2,31,38,69,166,0.025596986,5606,0,121.84,0,86.41,123.3261263
43311,2,31,37,69,162,0.025596986,5606,0,121.84,0,86.41,117.5387657
43311,2,31,35,86,158,0.025596986,5606,0,96.78,0,86.41,113.6721345
43311,2,31,35,80,154,0.025596986,5606,0,96.78,0,86.41,108.7061692
43311,2,31,33,69,152,0.025596986,5606,0,120.76,0,110.17,110.1010916
